34.2310 	INFO 	Loaded monitor calibration from ['2025_08_12 09:33']
34.2744 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1200]. Using actual size
34.6474 	INFO 	Using renderer 'AMD Radeon(TM) Graphics' for graphics
34.6475 	INFO 	OpenGL version supported by driver is 4..
34.7406 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000027033746FE0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000027033747040>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=True, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000002703383F070>, multiSample=False, name='window1', numSamples=2, pos=[np.float64(0.0), np.float64(0.0)], screen=0, size=array([1920, 1200]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
34.7407 	EXP 	window1: backgroundImage = ''
34.7407 	EXP 	window1: backgroundFit = 'none'
35.4061 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
35.4061 	EXP 	window1: recordFrameIntervals = False
35.6845 	EXP 	window1: recordFrameIntervals = True
35.8686 	EXP 	Screen (0) actual frame rate measured at 59.94Hz
35.8687 	EXP 	window1: recordFrameIntervals = False
35.9550 	INFO 	keyboard.Keyboard is using ptb backend.
35.9552 	INFO 	keyboard.Keyboard is using ptb backend.
35.9552 	EXP 	untitled: status = STARTED
35.9610 	EXP 	Created fixation = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='fixation', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.05, 0.05]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
36.0307 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
0.0119 	EXP 	Imported discounting.csv as conditions, 7 conditions, 3 params
0.0145 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'reward_today': np.int64(15), 'future_reward': np.int64(35), 'delay': np.int64(13), 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
0.1218 	EXP 	text: height = np.float64(0.05)
0.1218 	EXP 	text: height = np.float64(0.05)
